"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"구분(1)",구분(2),경험 내용,경험 내용,경험 내용,경험 내용,경험 내용,경험 내용,경험 내용,대처 방식,대처 방식,대처 방식,대처 방식,대처 방식,대처 방식,대처 방식
"구분(1)",구분(2),겨울철 뿌연 수돗물,녹물,소독약(염소) 냄새,이물질,단수,기타,경험 없음,특별한 조치를 하지 않았다,수도꼭지용 필터를 설치했다,정수기를 구매(임대)했다,기존 정수기의 사용을 늘렸다,먹는 샘물(생수)를 구매하였다,문제를 해결하는 별도 제품을 구매했다,기타
"전체",소계,5.4,5.4,9.9,2.3,2.6,0.4,79.3,47.4,11.2,13.2,12.2,18.2,2.5,2.8
"성별",남자,4.8,5.1,9.0,2.2,2.5,0.4,80.8,49.0,9.4,11.7,9.8,21.1,2.5,2.9
"성별",여자,5.7,5.5,10.3,2.3,2.7,0.4,78.5,46.7,12.0,13.9,13.3,16.9,2.6,2.7
"연령",20대 이하,6.8,5.4,8.7,2.0,2.5,0.2,79.1,48.6,16.1,8.9,4.6,24.0,3.0,2.1
"연령",30대,6.0,6.3,9.8,3.5,2.8,0.3,78.1,37.1,22.5,14.7,13.1,20.9,2.8,1.6
"연령",40대,6.0,5.9,10.6,3.0,3.0,0.4,76.8,41.2,13.9,15.7,16.0,17.0,2.4,2.7
"연령",50대,5.4,5.3,9.9,1.8,2.9,0.4,79.6,46.3,7.0,15.7,14.2,19.3,2.2,3.0
"연령",60대 이상,4.5,4.6,9.7,1.5,2.1,0.5,81.2,59.2,4.5,9.4,8.9,15.4,2.7,3.5
"지역",서울특별시,5.1,5.1,5.9,1.6,3.1,0.1,83.1,49.6,14.2,13.1,11.1,15.9,2.5,1.1
"지역",부산광역시,7.7,5.5,11.9,1.9,1.8,0.1,79.5,47.6,6.1,23.3,9.9,15.7,3.7,1.6
"지역",대구광역시,2.7,4.1,14.5,2.0,0.5,0.2,79.0,37.7,2.9,24.0,11.4,20.4,1.4,4.8
"지역",인천광역시,3.6,9.1,12.0,4.2,3.1,0.4,73.3,38.7,21.6,13.3,11.2,22.9,3.3,1.5
"지역",광주광역시,12.0,1.1,13.2,0.5,7.8,0.0,71.0,74.7,1.5,9.1,3.0,9.9,6.3,0.0
"지역",대전광역시,9.9,3.8,10.2,1.5,2.4,0.0,77.2,61.7,9.1,10.7,6.8,14.6,2.1,0.5
"지역",울산광역시,7.2,6.8,11.0,3.0,1.3,0.8,78.0,33.8,16.1,10.8,20.2,23.4,1.6,3.6
"지역",세종특별자치시,9.0,2.1,2.3,1.3,0.5,0.0,86.1,65.7,6.4,1.6,14.2,12.1,0.8,0.0
"지역",경기도 수원시,1.8,5.9,3.5,0.6,0.8,0.0,89.4,42.9,20.4,18.6,16.6,13.1,0.9,0.9
"지역",경기도 성남시,5.5,5.4,8.3,1.2,0.6,0.1,84.6,65.3,9.4,18.2,6.7,9.6,5.1,0.0
"지역",경기도 의정부시,5.5,9.4,4.7,1.2,2.9,0.0,79.8,33.6,19.1,14.3,27.2,18.5,5.5,0.0
"지역",경기도 안양시,2.2,10.0,12.6,6.3,0.7,0.0,73.8,47.9,21.7,12.3,7.3,11.0,2.2,2.0
"지역",경기도 부천시,2.4,3.5,5.6,0.5,0.9,0.0,89.0,55.0,3.9,9.6,12.7,13.0,1.9,6.3
"지역",경기도 광명시,2.3,11.2,4.8,4.0,3.3,0.0,79.6,39.8,18.7,18.0,6.9,20.0,2.6,6.1
"지역",경기도 평택시,1.9,3.5,9.5,1.0,1.1,0.0,84.7,35.0,12.4,15.2,13.7,22.6,2.6,0.0
"지역",경기도 동두천시,5.1,7.3,22.7,2.7,0.9,0.0,67.8,26.7,5.9,14.2,35.1,26.1,0.4,2.6
"지역",경기도 안산시,3.9,8.5,13.3,2.8,0.9,0.3,74.6,28.7,20.2,21.0,12.9,19.4,2.6,5.5
"지역",경기도 고양시,1.5,1.9,1.6,0.5,3.0,0.0,92.5,69.6,13.9,4.1,7.1,7.4,0.0,3.4
"지역",경기도 과천시,1.6,3.4,2.3,0.0,3.3,0.0,89.9,91.4,0.0,3.0,0.0,5.6,0.0,0.0
"지역",경기도 구리시,3.9,5.3,10.6,1.4,5.2,0.3,76.5,34.3,4.3,37.3,3.9,13.2,2.8,8.6
"지역",경기도 남양주시,1.6,4.4,2.9,2.3,0.5,0.3,90.4,52.1,13.5,6.1,2.7,9.2,10.5,5.8
"지역",경기도 오산시,3.2,2.8,8.8,2.4,1.4,0.3,86.0,31.2,20.8,24.2,5.7,18.5,13.2,0.0
"지역",경기도 시흥시,4.6,11.4,20.1,8.4,2.3,0.0,61.8,27.5,14.7,17.8,19.7,25.0,2.9,0.3
"지역",경기도 군포시,1.2,6.6,6.7,2.8,4.3,0.0,81.6,56.9,18.4,7.7,7.1,10.2,0.9,2.3
"지역",경기도 의왕시,3.1,10.6,3.1,0.9,0.2,0.0,82.8,10.3,6.0,6.1,34.5,39.1,9.7,1.4
"지역",경기도 하남시,2.0,1.7,4.4,1.4,0.9,0.0,91.0,25.4,19.3,25.3,31.2,11.2,1.6,0.0
"지역",경기도 용인시,3.8,2.4,5.2,0.8,3.4,0.0,85.2,69.1,1.4,3.2,7.5,19.8,0.0,0.0
"지역",경기도 파주시,14.0,8.8,23.8,0.8,1.7,0.0,70.2,26.1,2.4,1.3,46.8,22.5,1.0,0.9
"지역",경기도 이천시,0.0,0.4,3.8,0.3,1.0,0.1,95.7,44.6,15.3,29.6,0.0,10.5,0.0,0.0
"지역",경기도 안성시,6.6,2.4,22.4,2.1,0.6,0.0,74.9,29.2,43.2,9.6,31.0,9.4,11.5,0.0
"지역",경기도 김포시,30.4,0.5,33.0,2.5,0.6,0.0,60.9,24.3,6.0,6.7,45.3,23.7,3.5,1.3
"지역",경기도 화성시,1.2,5.1,6.8,4.0,1.8,0.0,84.1,44.1,20.8,11.5,13.6,7.1,0.0,9.1
"지역",경기도 광주시,5.4,5.7,10.7,3.2,7.4,0.0,76.8,26.7,14.0,23.1,35.1,26.8,6.2,0.6
"지역",경기도 양주시,10.0,0.1,11.9,0.1,0.1,0.0,81.0,9.6,3.1,26.0,66.2,28.2,2.2,0.0
"지역",경기도 포천시,0.4,1.0,8.1,0.6,4.7,0.0,85.4,42.5,2.5,6.8,36.1,6.6,5.5,0.0
"지역",경기도 여주시,6.6,4.5,12.6,0.6,0.2,0.0,80.1,92.1,2.8,2.7,0.0,1.6,0.0,0.8
"지역",경기도 연천군,0.6,0.4,8.9,0.7,0.9,0.0,89.3,85.7,0.0,3.3,0.0,11.0,0.0,0.0
"지역",경기도 가평군,19.3,1.5,23.4,0.0,8.2,0.0,71.1,50.2,1.0,3.0,45.8,0.0,0.0,0.0
"지역",경기도 양평군,5.5,9.0,5.8,3.9,1.1,0.0,78.4,47.1,26.3,5.6,3.1,16.3,6.8,7.2
"지역",강원도 춘천시,1.4,7.9,1.4,2.0,0.6,1.6,87.2,60.6,16.5,14.8,2.9,4.4,0.0,5.6
"지역",강원도 원주시,3.2,3.5,4.7,1.8,1.7,0.7,88.5,52.4,25.2,13.3,3.8,22.1,0.0,0.0
"지역",강원도 강릉시,2.7,8.6,6.4,1.8,1.7,2.0,80.4,27.6,8.7,9.7,12.9,19.3,1.3,39.9
"지역",강원도 동해시,9.3,6.0,15.5,4.6,4.3,10.7,60.2,44.6,13.6,15.2,4.0,26.4,0.5,6.3
"지역",강원도 태백시,1.3,8.9,6.0,0.5,0.0,6.7,78.9,42.9,6.5,18.5,16.4,21.6,2.3,0.0
"지역",강원도 속초시,48.9,3.3,6.2,0.0,0.3,0.4,41.5,48.6,0.0,3.0,0.0,47.4,0.3,0.6
"지역",강원도 삼척시,5.0,8.5,13.2,3.2,0.7,11.1,64.2,46.2,7.2,7.8,23.6,6.8,0.9,12.7
"지역",강원도 홍천군,5.5,3.3,2.5,0.5,0.0,0.7,89.1,78.5,2.3,6.1,0.0,4.1,4.7,4.3
"지역",강원도 횡성군,2.9,3.1,15.2,2.0,0.7,0.0,79.6,77.7,5.9,7.7,1.3,2.1,10.6,2.9
"지역",강원도 영월군,0.8,3.2,18.5,0.9,1.1,4.2,75.2,66.5,14.9,5.8,3.4,10.6,0.0,0.0
"지역",강원도 평창군,2.6,1.6,35.0,1.4,2.6,0.5,58.8,41.5,2.0,10.7,2.1,39.7,2.0,4.4
"지역",강원도 정선군,11.6,10.3,11.3,5.5,6.0,0.3,64.3,51.5,10.2,15.7,10.6,19.3,3.9,1.3
"지역",강원도 철원군,3.9,5.7,7.8,2.5,0.4,1.3,80.9,36.3,6.8,15.1,8.8,37.0,0.0,2.9
"지역",강원도 화천군,5.2,9.5,14.0,2.8,2.7,0.7,74.6,62.4,14.9,7.9,13.7,11.3,2.3,1.5
"지역",강원도 양구군,10.9,12.0,18.8,3.2,12.9,2.4,56.3,46.7,11.4,17.2,9.2,16.0,4.8,10.8
"지역",강원도 인제군,5.5,7.9,15.6,4.4,4.0,2.6,69.7,53.5,11.4,13.4,4.9,18.5,2.2,1.9
"지역",강원도 고성군,3.0,6.5,31.2,2.4,4.6,0.4,59.8,74.5,8.1,7.4,0.6,9.4,0.0,0.6
"지역",강원도 양양군,9.9,5.2,12.2,2.3,0.3,0.7,71.6,77.8,5.2,8.7,2.7,8.1,0.0,0.0
"지역",충청북도 충주시,1.7,5.3,17.3,2.2,5.8,0.2,69.3,42.4,5.8,4.5,33.8,10.4,2.0,2.3
"지역",충청북도 제천시,3.2,3.5,11.8,3.2,0.6,4.0,76.9,40.9,16.4,4.8,9.0,14.3,0.0,15.7
"지역",충청북도 청주시,4.4,7.8,10.5,2.6,2.2,0.0,77.8,62.5,8.3,8.8,4.6,17.5,1.3,0.6
"지역",충청북도 보은군,3.1,6.5,16.3,9.1,2.3,1.3,70.6,53.0,0.0,20.9,0.0,24.9,0.0,4.0
"지역",충청북도 옥천군,1.7,4.7,5.5,1.9,5.0,0.0,85.3,80.3,11.2,5.5,2.9,0.0,0.0,0.0
"지역",충청북도 영동군,3.4,3.5,4.7,2.4,2.8,1.1,85.7,65.1,4.4,16.3,0.0,10.2,0.0,4.0
"지역",충청북도 진천군,4.0,1.2,5.5,0.9,0.9,1.0,89.4,32.7,13.3,5.8,35.5,21.8,5.5,0.0
"지역",충청북도 괴산군,3.3,0.5,15.7,0.8,0.7,0.2,79.8,78.3,0.0,5.5,4.4,9.9,0.0,1.8
"지역",충청북도 음성군,11.4,3.1,16.7,2.1,0.7,1.6,72.9,75.3,2.8,4.4,5.3,5.2,0.9,6.1
"지역",충청북도 단양군,10.0,7.1,5.7,0.3,0.5,2.3,75.9,47.4,6.1,4.1,0.9,7.9,1.7,33.3
"지역",충청북도 증평군,6.6,4.7,7.8,1.4,3.5,0.4,80.3,63.5,19.9,17.5,2.9,5.7,0.0,0.0
"지역",충청남도 천안시,2.0,3.0,8.8,1.8,1.1,1.1,84.0,48.4,11.8,8.3,8.5,17.6,5.1,6.3
"지역",충청남도 공주시,4.2,4.4,14.6,2.8,0.3,2.1,77.2,46.7,11.8,12.6,5.1,19.5,2.6,6.7
"지역",충청남도 보령시,12.8,8.1,44.2,0.9,2.3,1.1,46.0,66.6,7.8,13.6,6.0,9.0,1.3,1.9
"지역",충청남도 아산시,1.2,0.5,2.9,1.5,0.5,0.5,94.0,72.3,2.5,12.4,0.0,8.9,0.0,4.0
"지역",충청남도 서산시,9.4,7.1,4.7,4.2,1.2,0.8,79.1,44.5,28.2,2.7,14.7,12.6,9.7,3.6
"지역",충청남도 논산시,2.0,6.0,5.9,2.4,1.1,3.8,83.3,52.5,12.3,6.6,9.8,12.5,2.9,11.4
"지역",충청남도 계룡시,4.2,25.5,5.0,5.2,1.3,0.0,67.2,19.3,44.3,24.8,7.1,15.5,0.9,8.1
"지역",충청남도 당진시,10.2,7.1,17.4,5.7,3.6,1.0,66.2,29.1,24.3,21.6,10.5,23.9,4.2,4.7
"지역",충청남도 금산군,10.3,9.9,19.2,3.6,9.8,0.6,60.1,64.0,7.1,7.4,7.7,16.5,0.0,5.4
"지역",충청남도 부여군,5.9,1.6,22.9,2.1,1.4,0.5,69.6,57.4,4.3,11.5,6.6,19.0,1.1,2.3
"지역",충청남도 서천군,11.0,6.4,9.9,2.3,7.3,1.4,71.3,54.7,8.1,14.5,7.6,17.5,0.0,3.8
"지역",충청남도 청양군,5.7,3.1,18.9,1.3,6.9,0.7,69.1,66.9,2.9,5.7,6.9,11.8,1.9,6.5
"지역",충청남도 홍성군,2.3,3.4,7.3,2.6,0.8,0.5,86.1,72.3,5.6,4.9,5.6,11.7,0.0,0.0
"지역",충청남도 예산군,5.3,13.0,12.8,2.7,5.0,0.9,71.1,55.9,4.1,10.7,4.4,4.1,0.9,22.8
"지역",충청남도 태안군,6.1,9.9,16.0,3.4,2.6,3.6,68.5,42.7,13.7,9.0,14.3,13.1,0.0,12.6
"지역",전라북도 전주시,2.7,5.5,10.6,1.1,0.6,0.4,81.7,43.0,13.9,12.5,6.3,26.6,1.6,3.1
"지역",전라북도 군산시,0.9,2.1,2.1,1.3,0.8,0.8,92.7,38.2,25.7,13.1,0.0,13.5,7.2,10.6
"지역",전라북도 익산시,5.4,4.9,8.1,2.6,4.2,2.0,78.8,44.5,3.0,8.9,7.4,12.5,0.6,23.8
"지역",전라북도 정읍시,3.7,4.0,11.8,1.3,7.0,0.2,75.2,68.3,8.2,7.0,8.4,12.7,0.0,0.0
"지역",전라북도 남원시,2.3,6.8,7.2,5.4,1.1,0.0,80.3,28.6,11.5,31.5,3.6,18.8,4.3,6.8
"지역",전라북도 김제시,20.3,13.6,11.3,0.6,11.1,0.6,62.6,74.8,6.0,5.2,2.4,5.4,1.5,7.1
"지역",전라북도 완주군,0.4,3.0,4.9,0.0,0.2,0.0,91.5,90.5,0.0,4.0,0.0,5.5,0.0,0.0
"지역",전라북도 진안군,4.2,2.2,15.9,1.1,7.4,4.3,68.6,65.3,0.0,4.4,12.1,10.1,4.9,3.9
"지역",전라북도 무주군,8.9,8.2,16.4,1.3,7.9,3.1,65.3,72.0,4.1,6.4,4.7,3.3,1.4,12.2
"지역",전라북도 장수군,3.4,0.5,7.8,1.8,1.3,1.2,87.9,64.0,4.8,2.3,14.3,15.7,0.0,5.2
"지역",전라북도 임실군,6.7,11.2,12.1,1.6,14.1,0.0,55.2,55.9,7.6,1.1,8.3,10.1,15.8,1.1
"지역",전라북도 순창군,16.7,2.1,17.8,0.0,11.8,1.5,64.9,81.4,0.0,5.0,1.9,10.2,0.8,1.8
"지역",전라북도 고창군,17.8,3.5,14.0,1.3,2.8,0.0,74.7,93.9,2.2,0.0,0.0,1.7,0.0,2.2
"지역",전라북도 부안군,6.5,9.9,5.0,0.9,4.1,1.9,77.1,36.0,9.2,10.8,9.1,28.5,0.0,8.7
"지역",전라남도 목포시,3.1,7.2,4.6,2.7,1.6,0.2,83.8,48.5,25.0,1.3,8.4,6.0,1.1,13.5
"지역",전라남도 여수시,0.3,10.4,5.5,4.7,0.8,1.1,79.0,85.3,5.1,2.2,2.2,6.2,0.0,2.5
"지역",전라남도 순천시,9.4,9.4,17.4,4.0,7.3,1.0,63.3,44.2,19.0,14.4,5.8,28.8,2.3,3.2
"지역",전라남도 나주시,9.1,13.8,56.6,1.4,5.3,0.3,35.8,16.1,1.8,31.1,11.8,44.7,0.0,0.0
"지역",전라남도 광양시,3.9,12.0,19.6,3.5,3.2,0.2,66.6,49.4,15.8,7.8,6.7,15.6,2.4,7.2
"지역",전라남도 담양군,1.9,5.3,7.2,6.4,4.1,0.4,78.9,51.0,10.4,12.7,3.4,21.2,0.0,1.2
"지역",전라남도 곡성군,9.3,4.9,10.4,1.4,7.4,0.3,69.1,67.7,0.8,4.5,3.8,21.7,0.0,4.0
"지역",전라남도 구례군,1.3,19.8,5.6,2.7,45.0,0.3,45.8,10.1,4.8,3.0,0.0,81.8,0.0,5.4
"지역",전라남도 고흥군,2.6,4.1,6.9,2.2,5.5,2.3,80.6,77.6,2.3,0.0,2.6,11.1,0.0,7.3
"지역",전라남도 보성군,2.7,1.7,1.2,0.3,3.8,0.0,91.0,80.4,0.0,14.1,3.7,10.8,1.8,0.0
"지역",전라남도 화순군,2.3,4.9,5.4,1.6,5.8,0.0,82.6,74.2,2.5,3.0,0.0,10.3,8.8,5.1
"지역",전라남도 장흥군,12.9,1.3,31.1,1.8,4.2,2.1,56.6,78.7,6.7,9.3,2.7,8.5,0.0,0.8
"지역",전라남도 강진군,0.7,1.5,2.3,0.0,0.2,0.3,95.4,36.2,0.0,11.5,24.7,33.4,0.0,0.0
"지역",전라남도 해남군,3.3,10.8,14.1,3.6,6.1,0.3,72.6,57.3,6.9,5.4,9.8,16.3,2.3,8.4
"지역",전라남도 영암군,6.0,31.9,8.0,15.4,2.9,1.5,58.5,59.3,12.2,10.4,5.9,20.9,2.1,4.9
"지역",전라남도 무안군,3.5,4.0,4.1,4.0,0.9,1.3,85.9,18.1,14.2,39.6,6.3,13.2,3.9,14.6
"지역",전라남도 함평군,12.9,16.1,18.6,2.6,10.8,3.7,52.7,49.4,2.8,5.1,2.4,9.8,0.3,33.1
"지역",전라남도 영광군,14.2,9.0,6.7,6.1,10.4,1.7,66.7,60.4,7.6,4.5,3.8,10.5,2.4,16.5
"지역",전라남도 장성군,5.8,10.0,7.2,2.2,5.7,3.0,71.5,59.2,15.5,9.8,2.4,9.3,2.8,9.6
"지역",전라남도 완도군,0.6,4.8,4.5,2.6,2.5,1.8,84.4,47.6,23.4,9.0,4.6,13.1,0.0,6.9
"지역",전라남도 진도군,0.3,1.0,0.0,0.0,32.1,0.0,66.6,96.0,0.0,0.0,0.9,3.1,0.0,0.0
"지역",전라남도 신안군,2.0,1.6,3.9,1.2,0.4,1.2,90.6,69.8,5.5,0.0,0.0,0.0,0.0,24.7
"지역",경상북도 포항시,1.0,5.4,3.3,3.3,3.1,0.0,85.7,51.5,10.9,2.0,21.9,21.1,0.0,0.0
"지역",경상북도 경주시,6.7,10.1,11.6,4.7,2.5,2.0,70.6,43.6,18.0,3.0,18.1,17.3,2.7,7.1
"지역",경상북도 김천시,1.4,1.8,6.4,3.0,0.8,3.3,86.5,46.7,10.2,15.3,0.0,22.2,0.0,5.7
"지역",경상북도 안동시,2.5,6.9,9.4,1.4,2.7,0.0,81.3,37.1,7.6,20.2,18.3,16.4,0.0,1.9
"지역",경상북도 구미시,2.9,2.3,5.6,3.6,0.4,0.3,86.0,58.4,10.5,7.8,17.0,13.1,0.0,1.8
"지역",경상북도 영주시,6.3,8.6,14.3,2.2,4.8,0.4,71.6,35.2,18.6,18.0,16.1,25.8,0.8,4.6
"지역",경상북도 영천시,2.6,8.4,9.4,4.2,1.0,2.6,76.5,41.7,6.3,9.0,22.3,20.8,3.2,0.0
"지역",경상북도 상주시,0.2,1.0,13.6,0.6,0.8,0.0,84.2,46.1,8.1,2.6,40.8,7.2,0.0,0.8
"지역",경상북도 문경시,1.3,0.3,3.0,0.5,0.0,0.0,95.5,54.0,21.6,11.1,0.0,13.3,0.0,0.0
"지역",경상북도 경산시,6.3,2.5,12.2,3.7,0.3,0.6,79.0,22.5,6.7,2.9,36.5,27.6,7.4,0.0
"지역",경상북도 군위군,21.3,2.6,19.7,0.0,0.0,0.0,64.0,89.1,0.9,0.0,0.0,9.5,0.5,0.0
"지역",경상북도 의성군,8.0,9.1,18.0,3.4,3.4,2.2,67.5,48.3,0.0,0.5,39.2,14.8,0.0,0.0
"지역",경상북도 청송군,26.1,6.6,1.1,4.5,0.0,2.7,63.0,58.3,0.0,13.3,16.8,11.6,0.0,0.0
"지역",경상북도 영양군,15.6,5.3,0.3,1.4,0.0,0.0,81.5,81.5,0.0,13.8,1.5,3.3,0.0,0.0
"지역",경상북도 영덕군,4.6,3.8,37.4,3.1,0.0,0.6,58.5,39.4,0.0,8.2,32.3,19.6,2.3,0.9
"지역",경상북도 청도군,3.4,2.4,10.6,3.0,0.4,0.2,81.3,48.8,2.2,8.1,2.0,35.3,3.6,0.0
"지역",경상북도 고령군,20.7,0.3,14.0,0.0,1.8,0.0,63.2,97.2,0.0,0.0,0.0,0.7,0.0,2.0
"지역",경상북도 성주군,0.4,2.1,24.1,0.5,0.0,0.1,74.3,60.4,0.0,1.9,19.6,20.0,0.0,0.0
"지역",경상북도 칠곡군,1.3,6.4,8.3,2.4,0.6,1.8,79.9,44.1,20.4,2.4,19.6,14.1,0.0,0.9
"지역",경상북도 예천군,10.4,3.6,15.3,3.2,3.3,1.2,72.6,55.2,7.5,0.0,28.0,17.2,0.0,0.0
"지역",경상북도 봉화군,12.1,0.8,8.4,0.0,0.0,0.0,80.0,96.0,0.0,4.0,0.0,0.0,0.0,0.0
"지역",경상북도 울진군,5.4,4.8,43.6,3.3,0.0,0.2,52.7,42.9,0.2,13.1,32.1,17.5,2.7,0.0
"지역",경상북도 울릉군,28.6,0.6,25.3,0.3,21.1,0.0,42.4,77.0,0.6,11.7,0.0,11.9,0.0,0.0
"지역",경상남도 창원시,5.0,4.8,9.6,3.2,10.9,1.9,71.5,55.9,2.3,8.3,16.5,19.1,0.9,2.1
"지역",경상남도 진주시,14.4,9.8,18.7,3.8,4.8,1.2,59.8,41.7,12.0,18.8,10.3,22.6,2.4,3.5
"지역",경상남도 통영시,3.8,9.2,5.8,2.1,7.9,0.0,79.2,37.8,3.7,10.9,4.7,43.8,3.9,0.0
"지역",경상남도 사천시,2.9,4.0,5.3,2.0,1.4,0.5,89.2,33.8,11.4,11.4,8.3,28.6,5.5,9.3
"지역",경상남도 김해시,8.2,4.1,21.8,4.8,2.3,0.3,67.4,46.7,14.3,14.3,18.1,14.2,4.5,2.1
"지역",경상남도 밀양시,1.9,0.5,4.2,1.7,2.1,0.0,91.9,31.1,0.6,13.8,9.7,41.9,6.3,0.0
"지역",경상남도 거제시,5.1,4.8,17.0,3.8,1.0,2.9,72.3,34.4,12.1,27.2,11.3,21.8,1.2,4.4
"지역",경상남도 양산시,8.8,5.6,7.4,2.1,0.9,0.6,78.8,32.8,12.7,14.9,27.3,16.5,0.0,2.5
"지역",경상남도 의령군,7.1,3.5,10.5,3.7,6.0,3.5,70.9,61.1,2.5,2.5,1.3,23.8,0.7,10.6
"지역",경상남도 함안군,4.1,3.7,29.2,4.1,4.1,0.6,61.1,60.8,0.0,19.1,7.3,14.1,0.8,0.0
"지역",경상남도 창녕군,1.9,1.1,8.8,0.9,0.4,0.0,89.8,23.7,3.9,7.3,14.3,53.4,4.0,1.8
"지역",경상남도 고성군,1.6,1.6,12.2,0.5,0.0,0.0,85.2,76.9,3.7,0.0,10.2,5.7,0.0,3.6
"지역",경상남도 남해군,5.5,1.8,7.9,2.5,1.7,0.5,81.6,67.2,2.0,2.3,7.2,12.7,0.0,10.9
"지역",경상남도 하동군,1.3,4.3,21.8,24.8,4.9,0.5,49.7,45.9,4.3,6.1,19.0,27.1,0.0,0.0
"지역",경상남도 산청군,3.8,0.9,11.1,1.5,5.5,0.6,80.7,59.7,4.9,4.1,1.1,31.2,1.4,3.7
"지역",경상남도 함양군,9.1,0.3,50.2,9.7,6.6,0.0,46.3,94.3,0.0,0.0,2.8,2.9,0.0,0.0
"지역",경상남도 거창군,3.3,6.6,7.5,2.7,1.5,0.2,81.3,55.6,7.3,24.4,0.0,14.0,0.0,2.4
"지역",경상남도 합천군,4.2,8.1,18.0,8.4,5.7,3.3,65.0,61.9,3.8,11.7,5.3,16.1,0.0,3.0
"지역",제주특별자치도,9.0,3.3,19.6,4.9,4.8,1.1,71.0,41.9,8.8,10.9,4.9,39.0,0.0,1.4
"가구원 수",1인가구,4.4,4.9,8.4,1.8,1.9,0.3,82.0,54.1,8.2,6.6,6.0,23.8,3.3,3.2
"가구원 수",2인가구,5.3,5.1,9.4,1.9,2.4,0.5,80.6,50.6,7.0,12.5,10.6,19.7,2.1,3.3
"가구원 수",3인가구,6.0,5.6,11.0,2.5,3.6,0.3,77.0,43.8,13.4,15.8,16.0,15.4,2.3,2.1
"가구원 수",4인가구,6.4,5.8,11.4,3.1,2.9,0.4,76.4,41.2,16.3,19.0,16.9,13.2,2.5,2.0
"가구원 수",5인가구 이상,6.9,7.6,12.6,3.8,3.3,0.8,73.1,36.8,18.2,17.4,17.1,14.1,2.6,3.7
"가구원 구성",1세대 가구,5.2,5.1,9.7,2.0,2.5,0.5,80.2,48.6,7.8,14.3,11.4,19.8,2.3,3.1
"가구원 구성",2세대 가구,6.2,5.8,10.9,2.7,3.1,0.4,77.0,43.3,14.4,16.2,16.0,14.6,2.3,2.2
"가구원 구성",3세대 가구,6.8,8.2,13.3,3.4,5.0,0.7,72.2,44.7,12.9,16.7,15.2,10.7,1.4,4.9
"가구원 구성",4세대 이상 가구,12.7,18.3,18.6,13.4,8.6,0.0,52.1,40.3,24.8,27.3,26.3,6.9,0.0,0.0
"가구원 구성",1인 가구,4.4,4.9,8.4,1.8,1.9,0.3,82.0,54.1,8.2,6.6,6.0,23.8,3.3,3.2
"가구원 구성",비친족 가구,4.4,3.9,5.8,3.5,1.7,0.1,86.6,40.0,21.9,3.8,6.0,29.4,0.0,3.9
"가구원 구성",기타,0.0,16.5,0.0,0.0,3.1,0.0,80.4,45.8,0.0,0.0,0.0,0.0,38.3,15.9
"주택 종류",단독주택,5.3,5.6,10.3,2.1,2.5,0.7,78.5,53.3,6.4,10.4,10.9,18.1,2.0,4.2
"주택 종류",아파트,5.8,5.2,9.8,2.5,2.9,0.3,79.2,43.9,13.9,15.0,13.0,17.8,2.8,2.2
"주택 종류",연립ㆍ다세대주택,4.6,5.2,9.7,1.6,2.2,0.2,80.8,48.1,10.3,14.3,13.8,17.6,2.5,1.5
"주택 종류",오피스텔,5.5,7.0,7.6,1.7,1.6,0.1,81.5,47.2,19.9,7.4,4.3,27.8,4.2,2.7
"주택 종류",기타,2.7,9.0,11.7,3.5,2.4,0.9,73.9,37.4,6.4,12.8,12.8,21.0,4.8,6.0
"주택 연한",5년 미만,6.9,3.3,8.9,2.1,2.6,0.5,81.1,47.3,11.8,10.9,13.5,18.0,3.7,2.8
"주택 연한",5년~10년 미만,6.3,3.8,10.1,2.6,2.6,0.5,80.0,41.7,12.8,14.4,14.3,21.3,3.4,2.1
"주택 연한",10년~20년 미만,5.2,4.1,9.3,1.9,2.5,0.3,81.1,44.7,11.9,15.0,13.8,19.4,2.4,1.7
"주택 연한",20년~30년 미만,5.1,5.9,10.4,2.6,2.9,0.3,78.3,48.9,10.4,13.2,12.4,16.9,2.2,3.0
"주택 연한",30년 이상 ,4.8,9.0,10.1,2.1,2.5,0.6,76.3,53.0,10.0,11.1,7.8,16.4,2.2,4.2
