"구분(1)",구분(2),2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021
"지역",전라북도 군산시,95.6,4.4,0.0,100.0,96.1,3.9,2.6,97.4,94.3,5.7,0.0,100.0,95.3,4.7,11.8,88.2,53.7,46.3,6.0,94.0
"지역",전라북도 익산시,90.7,9.3,2.5,97.5,90.9,9.1,1.5,98.5,83.5,16.5,15.0,85.0,81.5,18.5,60.6,39.4,63.2,36.8,20.6,79.4
"지역",전라북도 정읍시,88.4,11.6,24.9,75.1,91.9,8.1,30.0,70.0,63.5,36.5,76.1,23.9,89.9,10.1,21.0,79.0,39.3,60.7,18.6,81.4
"지역",전라북도 남원시,96.8,3.2,11.3,88.7,98.5,1.5,0.0,100.0,98.1,1.9,0.0,100.0,98.5,1.5,32.0,68.0,30.4,69.6,7.6,92.4
"지역",전라북도 김제시,95.8,4.2,17.2,82.8,97.3,2.7,22.4,77.6,97.7,2.3,0.0,100.0,98.6,1.4,0.0,100.0,77.5,22.5,20.5,79.5
"지역",전라북도 완주군,96.2,3.8,0.0,100.0,96.5,3.5,0.0,100.0,99.3,0.7,0.0,100.0,99.2,0.8,0.0,100.0,95.3,4.7,0.0,100.0
"지역",전라북도 진안군,90.4,9.6,22.7,77.3,95.0,5.0,15.3,84.7,90.2,9.8,19.3,80.7,95.2,4.8,29.5,70.5,76.4,23.6,10.3,89.7
"지역",전라북도 무주군,92.9,7.1,9.1,90.9,94.1,5.9,7.5,92.5,94.3,5.7,10.0,90.0,95.7,4.3,41.1,58.9,78.6,21.4,16.2,83.8
"지역",전라북도 장수군,84.2,15.8,0.0,100.0,87.8,12.2,0.0,100.0,87.2,12.8,0.0,100.0,91.6,8.4,0.0,100.0,87.8,12.2,0.0,100.0
"지역",전라북도 임실군,88.4,11.6,0.0,100.0,91.1,8.9,0.0,100.0,93.0,7.0,0.0,100.0,96.5,3.5,0.0,100.0,73.3,26.7,6.1,93.9
"지역",전라북도 순창군,83.1,16.9,0.0,100.0,85.6,14.4,0.0,100.0,83.1,16.9,0.0,100.0,85.0,15.0,0.0,100.0,62.5,37.5,3.5,96.5
"지역",전라북도 고창군,73.3,26.7,0.8,99.2,72.5,27.5,0.0,100.0,89.0,11.0,0.0,100.0,93.8,6.2,0.0,100.0,50.2,49.8,7.8,92.2
"지역",전라북도 부안군,96.1,3.9,37.0,63.0,98.1,1.9,46.9,53.1,97.1,2.9,30.5,69.5,95.7,4.3,34.9,65.1,84.5,15.5,24.0,76.0
"지역",전라남도 목포시,96.5,3.5,0.0,100.0,96.8,3.2,0.0,100.0,97.1,2.9,0.0,100.0,97.1,2.9,19.5,80.5,83.6,16.4,13.5,86.5
"지역",전라남도 여수시,96.2,3.8,22.2,77.8,96.6,3.4,19.0,81.0,98.4,1.6,0.0,100.0,98.9,1.1,0.0,100.0,88.6,11.4,22.4,77.6
"지역",전라남도 순천시,90.0,10.0,19.6,80.4,93.3,6.7,22.7,77.3,93.7,6.3,15.5,84.5,94.8,5.2,13.2,86.8,67.5,32.5,8.6,91.4
"지역",전라남도 나주시,65.0,35.0,94.5,5.5,65.3,34.7,94.5,5.5,50.2,49.8,90.7,9.3,58.3,41.7,92.6,7.4,47.2,52.8,9.9,90.1
"지역",전라남도 광양시,88.2,11.8,14.2,85.8,91.8,8.2,3.5,96.5,93.7,6.3,4.6,95.4,97.0,3.0,9.6,90.4,56.3,43.7,3.7,96.3
"지역",전라남도 담양군,95.5,4.5,31.5,68.5,94.8,5.2,0.0,100.0,96.3,3.7,12.3,87.7,99.0,1.0,39.2,60.8,44.3,55.7,3.3,96.7
"지역",전라남도 곡성군,92.8,7.2,38.6,61.4,94.4,5.6,4.9,95.1,95.4,4.6,6.0,94.0,95.4,4.6,6.0,94.0,88.2,11.8,3.4,96.6
"지역",전라남도 구례군,95.0,5.0,6.7,93.3,97.3,2.7,8.0,92.0,96.1,3.9,25.7,74.3,92.2,7.8,31.5,68.5,79.7,20.3,11.7,88.3
"지역",전라남도 고흥군,76.0,24.0,75.3,24.7,91.5,8.5,46.3,53.7,95.9,4.1,0.0,100.0,96.4,3.6,0.0,100.0,77.0,23.0,6.7,93.3
"지역",전라남도 보성군,98.1,1.9,8.5,91.5,98.6,1.4,0.0,100.0,98.4,1.6,0.0,100.0,98.6,1.4,0.0,100.0,88.7,11.3,4.3,95.7
"지역",전라남도 화순군,96.5,3.5,13.3,86.7,97.2,2.8,7.6,92.4,97.6,2.4,28.3,71.7,97.8,2.2,21.3,78.7,84.6,15.4,34.6,65.4
"지역",전라남도 장흥군,94.2,5.8,3.9,96.1,95.7,4.3,7.8,92.2,93.4,6.6,15.2,84.8,97.9,2.1,13.3,86.7,80.6,19.4,15.5,84.5
"지역",전라남도 강진군,94.2,5.8,0.0,100.0,94.5,5.5,0.0,100.0,97.1,2.9,0.0,100.0,97.5,2.5,12.4,87.6,84.9,15.1,29.0,71.0
"지역",전라남도 해남군,95.2,4.8,10.0,90.0,95.0,5.0,9.6,90.4,94.4,5.6,19.8,80.2,96.3,3.7,0.0,100.0,78.6,21.4,6.6,93.4
"지역",전라남도 영암군,92.2,7.8,6.5,93.5,95.5,4.5,5.7,94.3,91.1,8.9,2.9,97.1,96.8,3.2,24.9,75.1,98.0,2.0,0.0,100.0
"지역",전라남도 무안군,91.7,8.3,2.7,97.3,93.2,6.8,0.0,100.0,94.1,5.9,19.8,80.2,98.0,2.0,0.0,100.0,85.6,14.4,6.8,93.2
"지역",전라남도 함평군,95.6,4.4,4.7,95.3,95.4,4.6,13.7,86.3,78.3,21.7,47.7,52.3,95.8,4.2,0.0,100.0,69.1,30.9,9.5,90.5
"지역",전라남도 영광군,97.9,2.1,0.0,100.0,96.3,3.7,35.9,64.1,95.7,4.3,3.7,96.3,97.7,2.3,6.9,93.1,88.4,11.6,9.9,90.1
"지역",전라남도 장성군,93.4,6.6,10.1,89.9,94.1,5.9,0.0,100.0,93.8,6.2,8.7,91.3,95.7,4.3,5.5,94.5,68.8,31.2,3.1,96.9
"지역",전라남도 완도군,97.6,2.4,0.0,100.0,98.2,1.8,0.0,100.0,83.9,16.1,21.5,78.5,98.4,1.6,0.0,100.0,76.0,24.0,5.1,94.9
"지역",전라남도 진도군,99.0,1.0,0.0,100.0,100.0,0.0,-,-,100.0,0.0,-,-,100.0,0.0,-,-,93.3,6.7,0.0,100.0
"지역",전라남도 신안군,77.8,22.2,2.5,97.5,89.4,10.6,0.0,100.0,95.7,4.3,25.3,74.7,98.7,1.3,0.0,100.0,75.0,25.0,5.5,94.5
"지역",경상북도 포항시,97.3,2.7,0.0,100.0,97.8,2.2,0.0,100.0,97.8,2.2,0.0,100.0,98.2,1.8,20.7,79.3,85.0,15.0,12.4,87.6
"지역",경상북도 경주시,95.4,4.6,11.3,88.7,97.1,2.9,0.0,100.0,95.2,4.8,20.5,79.5,94.9,5.1,25.0,75.0,71.5,28.5,14.0,86.0
"지역",경상북도 김천시,57.6,42.4,1.6,98.4,86.2,13.8,0.0,100.0,99.2,0.8,78.2,21.8,98.9,1.1,0.0,100.0,65.3,34.7,7.7,92.3
"지역",경상북도 안동시,99.1,0.9,0.0,100.0,99.2,0.8,0.0,100.0,98.3,1.7,0.0,100.0,93.2,6.8,67.3,32.7,73.7,26.3,10.8,89.2
"지역",경상북도 구미시,94.4,5.6,38.2,61.8,97.0,3.0,35.6,64.4,87.0,13.0,83.5,16.5,94.8,5.2,95.2,4.8,82.0,18.0,24.8,75.2
"지역",경상북도 영주시,93.3,6.7,68.5,31.5,96.1,3.9,35.4,64.6,93.3,6.7,57.8,42.2,78.7,21.3,75.4,24.6,69.9,30.1,6.8,93.2
"지역",경상북도 영천시,87.5,12.5,6.9,93.1,92.9,7.1,0.0,100.0,98.3,1.7,0.0,100.0,98.2,1.8,0.0,100.0,66.3,33.7,5.6,94.4
"지역",경상북도 상주시,99.5,0.5,0.0,100.0,99.5,0.5,0.0,100.0,99.8,0.2,0.0,100.0,99.8,0.2,0.0,100.0,95.2,4.8,19.2,80.8
"지역",경상북도 문경시,81.9,18.1,3.9,96.1,85.7,14.3,0.0,100.0,99.7,0.3,100.0,0.0,100.0,0.0,-,-,90.5,9.5,6.8,93.2
"지역",경상북도 경산시,87.5,12.5,7.5,92.5,94.8,5.2,0.0,100.0,96.4,3.6,21.8,78.2,97.3,2.7,0.0,100.0,71.5,28.5,4.9,95.1
"지역",경상북도 군위군,76.9,23.1,16.0,84.0,78.5,21.5,12.3,87.7,97.5,2.5,0.0,100.0,98.3,1.7,0.0,100.0,72.7,27.3,11.5,88.5
"지역",경상북도 의성군,96.5,3.5,7.1,92.9,96.1,3.9,21.4,78.6,96.5,3.5,0.0,100.0,97.6,2.4,0.0,100.0,83.6,16.4,19.7,80.3
"지역",경상북도 청송군,84.7,15.3,0.0,100.0,87.8,12.2,0.0,100.0,91.1,8.9,0.0,100.0,95.2,4.8,0.0,100.0,80.8,19.2,0.0,100.0
"지역",경상북도 영양군,96.2,3.8,0.0,100.0,97.4,2.6,0.0,100.0,97.4,2.6,0.0,100.0,97.4,2.6,0.0,100.0,95.8,4.2,7.8,92.2
"지역",경상북도 영덕군,82.6,17.4,0.0,100.0,96.2,3.8,0.0,100.0,95.3,4.7,0.0,100.0,97.5,2.5,0.0,100.0,75.8,24.2,17.0,83.0
"지역",경상북도 청도군,89.0,11.0,3.7,96.3,92.4,7.6,8.9,91.1,96.2,3.8,0.0,100.0,97.8,2.2,0.0,100.0,77.1,22.9,10.5,89.5
"지역",경상북도 고령군,100.0,0.0,-,-,100.0,0.0,-,-,100.0,0.0,-,-,99.4,0.6,0.0,100.0,88.4,11.6,9.3,90.7
"지역",경상북도 성주군,100.0,0.0,-,-,100.0,0.0,-,-,100.0,0.0,-,-,100.0,0.0,-,-,91.7,8.3,0.0,100.0
"지역",경상북도 칠곡군,94.4,5.6,2.4,97.6,95.6,4.4,0.0,100.0,87.2,12.8,42.2,57.8,92.0,8.0,52.8,47.2,69.9,30.1,14.2,85.8
"지역",경상북도 예천군,97.6,2.4,15.5,84.5,98.5,1.5,0.0,100.0,97.2,2.8,40.3,59.7,96.5,3.5,33.9,66.1,85.6,14.4,6.8,93.2
"지역",경상북도 봉화군,83.9,16.1,0.0,100.0,100.0,0.0,-,-,100.0,0.0,-,-,99.8,0.2,0.0,100.0,92.1,7.9,13.2,86.8
"지역",경상북도 울진군,78.6,21.4,5.2,94.8,88.1,11.9,4.5,95.5,89.6,10.4,5.5,94.5,92.4,7.6,20.8,79.2,73.6,26.4,3.4,96.6
"지역",경상북도 울릉군,83.1,16.9,11.4,88.6,84.4,15.6,5.0,95.0,85.9,14.1,0.0,100.0,86.9,13.1,0.0,100.0,80.5,19.5,5.6,94.4
"지역",경상남도 창원시,94.9,5.1,2.2,97.8,96.9,3.1,0.0,100.0,97.2,2.8,7.7,92.3,99.2,0.8,0.0,100.0,79.3,20.7,4.3,95.7
"지역",경상남도 진주시,92.6,7.4,5.8,94.2,95.8,4.2,9.4,90.6,94.5,5.5,27.1,72.9,95.3,4.7,64.4,35.6,72.1,27.9,14.9,85.1
"지역",경상남도 통영시,98.7,1.3,0.0,100.0,98.2,1.8,0.0,100.0,83.6,16.4,53.0,47.0,84.4,15.6,51.5,48.5,37.8,62.2,9.3,90.7
"지역",경상남도 사천시,83.3,16.7,1.6,98.4,83.4,16.6,0.0,100.0,70.3,29.7,4.2,95.8,86.3,13.7,0.0,100.0,46.2,53.8,2.1,97.9
"지역",경상남도 김해시,90.9,9.1,16.2,83.8,94.7,5.3,23.9,76.1,92.1,7.9,20.8,79.2,92.6,7.4,20.7,79.3,58.8,41.2,6.6,93.4
"지역",경상남도 밀양시,98.7,1.3,0.0,100.0,98.6,1.4,0.0,100.0,98.6,1.4,0.0,100.0,98.8,1.2,0.0,100.0,64.6,35.4,15.4,84.6
"지역",경상남도 거제시,93.5,6.5,14.9,85.1,95.3,4.7,3.7,96.3,88.6,11.4,38.3,61.7,93.0,7.0,32.8,67.2,61.0,39.0,2.5,97.5
"지역",경상남도 양산시,97.6,2.4,8.4,91.6,98.2,1.8,0.0,100.0,98.0,2.0,16.1,83.9,98.3,1.7,37.7,62.3,78.8,21.2,19.6,80.4
"지역",경상남도 의령군,96.8,3.2,51.4,48.6,96.8,3.2,63.8,36.2,94.6,5.4,30.4,69.6,96.3,3.7,33.8,66.2,84.9,15.1,20.6,79.4
"지역",경상남도 함안군,96.1,3.9,18.4,81.6,98.7,1.3,20.7,79.3,96.9,3.1,14.1,85.9,98.7,1.3,34.0,66.0,59.8,40.2,5.1,94.9
"지역",경상남도 창녕군,95.4,4.6,19.7,80.3,94.7,5.3,16.2,83.8,95.5,4.5,0.0,100.0,98.1,1.9,0.0,100.0,86.2,13.8,2.1,97.9
"지역",경상남도 고성군,99.2,0.8,0.0,100.0,99.2,0.8,0.0,100.0,98.9,1.1,0.0,100.0,98.9,1.1,0.0,100.0,80.9,19.1,0.0,100.0
"지역",경상남도 남해군,89.4,10.6,2.5,97.5,98.8,1.2,0.0,100.0,96.9,3.1,6.0,94.0,93.9,6.1,10.6,89.4,91.9,8.1,6.5,93.5
"지역",경상남도 하동군,78.8,21.2,0.0,100.0,86.8,13.2,0.0,100.0,91.2,8.8,9.0,91.0,91.6,8.4,7.0,93.0,34.1,65.9,5.3,94.7
"지역",경상남도 산청군,98.4,1.6,16.4,83.6,99.0,1.0,0.0,100.0,98.8,1.2,37.1,62.9,98.7,1.3,56.7,43.3,88.5,11.5,33.6,66.4
"지역",경상남도 함양군,99.6,0.4,0.0,100.0,99.7,0.3,0.0,100.0,99.7,0.3,0.0,100.0,99.7,0.3,0.0,100.0,99.1,0.9,0.0,100.0
"지역",경상남도 거창군,93.0,7.0,7.8,92.2,93.7,6.3,13.9,86.1,93.6,6.4,8.5,91.5,94.7,5.3,0.0,100.0,88.2,11.8,15.8,84.2
"지역",경상남도 합천군,97.3,2.7,27.2,72.8,98.0,2.0,0.0,100.0,98.0,2.0,0.0,100.0,97.8,2.2,8.7,91.3,72.2,27.8,2.9,97.1
"지역",제주특별자치도,96.7,3.3,7.8,92.2,97.7,2.3,0.0,100.0,97.3,2.7,3.5,96.5,98.0,2.0,0.0,100.0,69.6,30.4,5.4,94.6
"가구원 수",1인가구,80.5,19.5,14.5,85.5,86.3,13.7,19.3,80.7,86.8,13.2,20.5,79.5,91.9,8.1,14.8,85.2,71.6,28.4,14.0,86.0
"가구원 수",2인가구,72.5,27.5,12.5,87.5,80.4,19.6,20.1,79.9,82.7,17.3,22.8,77.2,88.7,11.3,16.0,84.0,66.0,34.0,5.8,94.2
"가구원 수",3인가구,70.0,30.0,13.7,86.3,78.4,21.6,22.9,77.1,79.6,20.4,28.3,71.7,87.4,12.6,20.3,79.7,64.3,35.7,3.3,96.7
"가구원 수",4인가구,68.7,31.3,14.0,86.0,77.5,22.5,21.0,79.0,77.9,22.1,25.1,74.9,86.7,13.3,17.1,82.9,60.7,39.3,3.4,96.6
"가구원 수",5인가구 이상,75.6,24.4,13.3,86.7,81.2,18.8,16.0,84.0,82.6,17.4,28.6,71.4,88.9,11.1,24.2,75.8,60.2,39.8,10.6,89.4
"가구원 구성",1세대 가구,72.1,27.9,12.0,88.0,79.1,20.9,18.6,81.4,81.7,18.3,22.4,77.6,87.7,12.3,15.1,84.9,64.8,35.2,5.6,94.4
"가구원 구성",2세대 가구,69.9,30.1,14.1,85.9,78.9,21.1,22.7,77.3,79.6,20.4,27.1,72.9,87.7,12.3,19.5,80.5,63.1,36.9,4.0,96.0
"가구원 구성",3세대 가구,78.2,21.8,12.2,87.8,83.4,16.6,15.0,85.0,84.6,15.4,26.3,73.7,91.3,8.7,28.3,71.7,64.5,35.5,8.6,91.4
"가구원 구성",4세대 이상 가구,74.6,25.4,51.9,48.1,77.7,22.3,1.0,99.0,78.1,21.9,42.0,58.0,80.2,19.8,40.7,59.3,58.7,41.3,4.9,95.1
"가구원 구성",1인 가구,80.5,19.5,14.5,85.5,86.3,13.7,19.3,80.7,86.8,13.2,20.5,79.5,91.9,8.1,14.8,85.2,71.6,28.4,14.0,86.0
"가구원 구성",비친족 가구,90.1,9.9,0.0,100.0,93.9,6.1,0.0,100.0,94.8,5.2,5.0,95.0,95.2,4.8,5.5,94.5,88.7,11.3,5.1,94.9
"가구원 구성",기타,91.7,8.3,0.0,100.0,91.7,8.3,0.0,100.0,96.9,3.1,0.0,100.0,96.9,3.1,0.0,100.0,64.9,35.1,0.0,100.0
"주택 종류",단독주택,81.2,18.8,9.7,90.3,87.8,12.2,9.5,90.5,88.6,11.4,19.9,80.1,92.6,7.4,13.3,86.7,70.6,29.4,8.5,91.5
"주택 종류",아파트,70.5,29.5,16.5,83.5,78.0,22.0,26.1,73.9,80.2,19.8,25.8,74.2,87.1,12.9,20.8,79.2,63.1,36.9,7.0,93.0
"주택 종류",연립ㆍ다세대주택,69.3,30.7,9.2,90.8,79.4,20.6,15.6,84.4,78.1,21.9,26.5,73.5,88.1,11.9,10.3,89.7,66.6,33.4,5.3,94.7
"주택 종류",오피스텔,76.5,23.5,13.0,87.0,80.6,19.4,12.7,87.3,80.7,19.3,14.2,85.8,89.9,10.1,9.8,90.2,72.1,27.9,5.2,94.8
"주택 종류",기타,87.6,12.4,5.9,94.1,90.3,9.7,3.7,96.3,91.6,8.4,21.5,78.5,93.5,6.5,24.8,75.2,68.6,31.4,5.7,94.3
"주택 연한",5년 미만,75.8,24.2,5.0,95.0,80.8,19.2,8.1,91.9,80.2,19.8,11.8,88.2,86.6,13.4,8.7,91.3,65.3,34.7,4.2,95.8
"주택 연한",5년~10년 미만,74.7,25.3,12.2,87.8,81.1,18.9,19.5,80.5,81.7,18.3,20.5,79.5,88.1,11.9,20.1,79.9,66.2,33.8,5.2,94.8
"주택 연한",10년~20년 미만,73.2,26.8,13.0,87.0,79.9,20.1,22.3,77.7,80.7,19.3,25.6,74.4,88.2,11.8,18.5,81.5,66.3,33.7,5.6,94.4
"주택 연한",20년~30년 미만,70.9,29.1,16.7,83.3,79.6,20.4,24.5,75.5,81.7,18.3,28.6,71.4,88.6,11.4,19.6,80.4,65.7,34.3,8.0,92.0
"주택 연한",30년 이상 ,78.0,22.0,14.4,85.6,86.9,13.1,18.0,82.0,88.5,11.5,26.6,73.4,93.3,6.7,12.2,87.8,67.4,32.6,11.2,88.8
